_id,genre
0253346827,"Land use, Urban"
0253346827,Choice of transportation
0253346827,Urban transportation policy
0253346827,388.4
0679745351,Soccer fans--Great Britain
0679745351,Hoodlums--Great Britain
0679745351,Hoodlums
0679745351,Soccer--Social aspects--Great Britain
0679745351,Violence in sports--Great Britain
0679745351,Soccer--Social aspects
0679745351,363.3/2
0679745351,Violence in sports
0679745351,GV943.9.F35 B84 1993
0679745351,Soccer fans
0452279178,Roland (Fictitious character)--Fiction
0452279178,Railroad trains--Fiction
0452279178,Heroes--Fiction
0452279178,Friendship
0452279178,PS3561.I483 W59 1997
0452279178,Roland (Fictitious character : King)
0452279178,Paranormal fiction
0452279178,Heroes
0452279178,Friendship--Fiction
0452279178,Good and evil
0452279178,First loves--Fiction
0452279178,813/.54
0452279178,First loves
0452279178,Roland (Fictitious character)
0452279178,Loss (Psychology)
0452279178,Good and evil--Fiction
0452279178,Loss (Psychology)--Fiction
0452279178,Roland (Fictitious character : King)--Fiction
0452279178,Railroad trains
0671685198,Fiction
0671685198,PS3563.A319 E94 1992
0671685198,813/.54
188436005X,Natural Healing & Medicine
188436005X,Coffee & Tea
188436005X,Diets - Better Health
188436005X,Alternative & Complementary Medicine
8483101955,Spanish fiction
8483101955,863/.64
8483101955,Spanish literature
8483101955,PQ6657.R32 A47 2002
0375409122,Businesswomen--United States--Biography
0375409122,Women in advertising--United States--Biography
0375409122,Women in advertising
0375409122,Advertising executives
0375409122,Advertising executives--United States--Biography
0375409122,Businesswomen
0375409122,HF5810.L34 A3 2002
0375409122,659.1/092 B
0375409122,"Lawrence, Mary Wells"
0553275828,Biography
0553275828,Command of troops
0553275828,United States
0553275828,American Personal narratives
0553275828,Soldiers
0553275828,"Vietnam War, 1961-1975"
0553275828,United States. Army
0553275828,"United States. Army. Infantry Regiment, 503rd. Battalion, 4th"
0553275828,Officers
0394537785,History
0446306185,"Authors, American"
0446306185,"Women authors, American"
0446306185,"Authors, American--Kentucky"
0446306185,"Women authors, American--Kentucky"
0446306185,PS3568.O213 D32 1985
0446306185,813/.54
0060097973,PS3553.H85 B45 2003
0060097973,Detective and mystery stories--Authorship--Fiction
0060097973,Women novelists--Fiction
0060097973,"Jeffry, Jane (Fictitious character)"
0060097973,Detective and mystery stories--Authorship
0060097973,"Jeffry, Jane (Fictitious character)--Fiction"
0060097973,Women novelists
0060097973,813/.54
0671473646,Women truck drivers--Fiction
0671473646,Labor unions--Officials and employees--Fiction
0671473646,Women truck drivers
0671473646,PS3573.A4276 S9 1983
0671473646,Labor unions--Officials and employees
0060660392,Jesus Christ
0060660392,BT299.2 .M83
0380978091,PS3558.E577 H68 2000
0380978091,Forgiveness
0380978091,813/.54
0380978091,Forgiveness--Fiction
0742500780,Civil Rights - General
0742500780,United States Studies - General & Miscellaneous
0742500780,North American Sociology
0742500780,20th Century American History - Social Aspects - Post World War II
0742500780,Social Aspects of Technology
0742500780,Social Control
0742500780,Civil Rights - Privacy
0742500780,Social Sciences -
1561703249,Interior decoration
1561703249,Domestic Architecture
1561703249,Feng shui
1561703249,"Architecture, Domestic"
1875657320,Foxes
1875657320,Foxes--Juvenile fiction
1875657320,A823.3
055349340X,Teen Fiction - Romance & Friendship
055349340X,Fiction - Schools & Friendship
0304351954,Anecdotes--Dictionaries
0304351954,PN6162 .C288 1999
0304351954,Anecdotes
0304351954,828.02
1932112014,Literature teachers in fiction
1932112014,Women detectives
1932112014,Literature teachers
1932112014,Women detectives in fiction
1932112014,Fiction
1932112014,Lily Pascale (Fictitious character)
0743205812,Women private investigators
0743205812,Women private investigators--New York (State)--New York--Fiction
0743205812,813/.54
0743205812,"Reilly, Regan (Fictitious character)"
0743205812,PS3553.L278 F58 2001
0743205812,"Reilly, Regan (Fictitious character)--Fiction"
0066237440,Supernatural
0066237440,Horror Stories
0821226010,TR660.5 .M45 2000
0821226010,"Metzner, Sheila"
0821226010,Landscape photography
0821226010,779/.36/092
156731516X,September 11th Terrorist Attacks
156731516X,2001
0553067249,Political Consultants
0553067249,Biography
0553067249,Politics And Government
0140433430,Mysticism--Early works to 1800
0140433430,"Sermons, German--Translations into English"
0140433430,"Sermons, Latin--Translations into English"
0140433430,Catholic Church
0140433430,BV5080 .E3213 1994
0140430636,PZ3.D55 Bl64
0140430636,Social problems
0140430636,Social problems--Fiction
0140430636,PR4556
006102063X,Fantasy Fiction
0393057658,Baseball--Scouting
0393057658,Baseball--Scouting--United States
0393057658,Baseball--Economic aspects--United States
0393057658,"Baseball players--Salaries, etc--United States"
0393057658,Baseball--Economic aspects
0393057658,796.357/06/91
0393057658,"Baseball players--Salaries, etc"
0393057658,GV880 .L49 2003
0563369647,Forensic sciences
0563369647,Criminal investigation
0563369647,Forensic science
0563369647,363.25
0688075665,Law Enforcers
0688075665,Legal Figures
0688075665,Murder
0688075665,& Criminals
0140366814,Children's Fiction
0140366814,Classics
0156002523,DB958.3 .K6613 1995
0156002523,Politics and government
0156002523,943.905/3
030908430X,Civil Rights - Privacy
030908430X,Civil Rights - General
0486242056,History
0486242056,Fashion
0486242056,Clothing And Dress
0471317519,QA39.2 .S56 1999
0471317519,Mathematics
0471317519,510
0892817615,Buddhism
1557041717,Lost in Yonkers (Motion picture)
1557041717,Drama
1557041717,American drama (dramatic works by one author)
097163386X,Comic Book Tie-In Fiction
097163386X,Short Story Anthologies
0300024959,"Shakespeare, William , 1564-1616"
0140443118,PQ4582.E5 A368 1975
0140443118,851/.3
0140443118,Roland (Legendary character)--Romances
0440180694,Charles Paris (Fictitious character)
0440180694,Fiction
0440180694,Fiction in English
0440180694,Actors
0375422188,Poetry
0375422188,General
0684815338,Spiritual Life
1575727331,Civilization
1575727331,Handicraft
1575727331,Juvenile Literature
1903650275,PR6113.A265 M725 2002
1903650275,823.92
1903650275,Class reunions
1903650275,Class reunions--Ireland--Dublin--Fiction
0740711571,Cats - General & Miscellaneous
0740711571,General & Miscellaneous Christian Life
0440902290,Boarding schools--Juvenile fiction
0440902290,Schools--Juvenile fiction
0440902290,Friendship--Juvenile fiction
067173783X,Romantic Fiction Themes
067173783X,Historical Romance
0679869824,Fiction
0679869824,Dinosaurs
0679869824,Fantasy
0764551566,Aquarium Plants
0764551566,Aquarium Fishes
0764551566,Aquariums
080541889X,Thrillers
0786866195,PS3568.O7876 B8 2000
0786866195,813/.54
0786866195,Public prosecutors
0786866195,Women lawyers
0786866195,Public prosecutors--Fiction
0786866195,Women lawyers--Fiction
088344948X,BS480 .O736 1994
088344948X,J document (Biblical criticism)
088344948X,"Evidences, authority, etc"
088344948X,220.1
088344948X,Sources
0374226024,DK509 .K346 2000
0374226024,Ethnicity
0374226024,Jews
0374226024,Cossacks
0374226024,History
0374226024,947.5
0374226024,"Cossacks--Russia (Federation)--Caucasus, Northern"
0374226024,"Ethnicity--Russia (Federation)--Caucasus, Northern"
0374226024,Ethnic relations
0374226024,Minorities
0374226024,"Jews--Russia (Federation)--Caucasus, Northern"
0374226024,"Islam--Russia (Federation)--Caucasus, Northern"
0374226024,"Minorities--Russia (Federation)--Caucasus, Northern"
0374226024,History--Autonomy and independence movements
0374226024,Islam
0906198917,"Cooking, English"
0906198917,641.5942
0906198917,641.50942
1857883020,Neurolinguistic programming
1857883020,Success in business
1857883020,BF637.N46 K55 2002
1857883020,658.409
0451528425,Indians Of North America
0451528425,"Indians, Treatment Of"
0451528425,Racially Mixed People
0517571684,"Decoration And Ornament, Rustic"
0517571684,Interior Decoration
0618128751,"Faderman, Lillian"
0618128751,Jews--United States--Biography
0618128751,CT3990.F33 A3 2003
0618128751,Lesbians--United States--Biography
0618128751,Lesbians
0618128751,305.48/8924073/092 B
0618128751,Jews
0618128751,Scholars
0618128751,Scholars--United States--Biography
1881649873,PN1992.77.Y635 C37 1996
1881649873,791.45/72
0385474555,City and town life--Nigeria--Lagos--Fiction
0385474555,Igbo (African people)--Fiction
0385474555,823
0385474555,Igbo (African people)
0385474555,City and town life
0385474555,PR9387.9.A3 N6 1994
055329024X,Science Fiction & Fantasy
0840754655,Bible
0840754655,Miscellanea
0840754655,Theology
0840754655,"Examinations, questions"
0060158735,919.4/0463
0060158735,Social life and customs
0060158735,Description and travel
0060158735,DU105.2 .F56 1988
0671868403,Horror Tales
0571199844,Women deans (Education)
0571199844,Racism
0571199844,Racism--Drama
0571199844,PS3557.I456 S66 2000
0571199844,812/.54
0571199844,Universities and colleges--Drama
0571199844,Women deans (Education)--Drama
0571199844,Universities and colleges
0440409101,Baseball
0062509322,Feminism--Religious aspects
0062509322,Goddess religion--United States
0062509322,Witches
0062509322,Witchcraft
0062509322,Christianity--Controversial literature
0062509322,BF1598.W35 A3 1987
0062509322,291
0062509322,Witchcraft--United States--Biography
0062509322,Patriarchy--Religious aspects--Controversial literature
0062509322,Neopaganism
0062509322,Paganism--United States--20th century
0062509322,Patriarchy--Religious aspects
0062509322,Goddess religion
0062509322,"Walker, Barbara G"
0062509322,Paganism
0062509322,Witches--United States--Biography
0802131255,Motion picture plays
0802131255,812/.54
0802131255,PS3511.O344 A6 1989
0802131255,Motion picture plays--United States
020154329X,Database Management
020154329X,Computers &amp; the Internet
067976349X,Family & Friendship - Fiction
067976349X,American Fiction
067976349X,Humorous Fiction
067976349X,Phases of Life - Fiction
067976349X,Crimes - Fiction
0802807348,"Criticism, interpretation, etc"
0802807348,ExampleJesus Christ
0802807348,232
0802807348,Pacifism--Religious aspects--Christianity
0802807348,BT202 .Y63 1994
0802807348,Social ethics
0802807348,Political and social viewsJesus Christ
0679403779,Murderers--Fiction
0679403779,Frontier and pioneer life--Fiction
0679403779,"FictionWatson, Edgar J , 1855-1910"
0679403779,PS3563.A8584 L67 1997
0679403779,Murder--Fiction
0679403779,813/.54
0679403779,Fathers and sons
0679403779,Fathers and sons--Fiction
088150047X,Detective Fiction
088150047X,Cozy Mysteries & Amateur Sleuths
3770111508,Guidebooks
3770111508,DD859 .K27x 1982
0672320762,Electronic publishing
0672320762,006.7/4
0672320762,HTML (Document markup language)
0672320762,World Wide Web
0672320762,QA76.76.H94 O4526 2001
0672320762,XHTML (Document markup language)
0312146027,"Knowledge, Theory of, in literature"
0312146027,809/.9338
0312146027,PN56.K64 S43 1996
0312146027,Literature and morals
0312146027,Literature
0312146027,Morals
0312146027,Knowledge
0312146027,Sex in literature
0805056203,Police--England--Fiction
0805056203,Fiction
0805056203,"Jury, Richard (Fictitious character)--Fiction"
0805056203,Police--Fiction
0805056203,813/.54
0805056203,PS3557.R48998 C37 1997
084994077X,Religious Inspiration for Teens & Youths
084994077X,Parenting - General & Miscellaneous
084994077X,Parenting & Family - Christian Life
084994077X,Teenagers - General & Miscellaneous
156706289X,Copyright
156706289X,Music Business - Legal Guides
1573220280,Monastic and religious life
1573220280,Liturgics
1573220280,Liturgie
1573220280,Église catholique
1573220280,Vie religieuse et monastique
1573220280,Nonfiction
1573220280,Spiritual life
1573220280,Religion & Spirituality
1573220280,Catholic Church
1573220280,Large type books
1573220280,Liturgy
1573220280,Vie spirituelle
0060508205,Child pornography--United States
0060508205,363.4/7/0973
0060508205,Child pornography
0060508205,"Lords, Traci"
0060508205,HQ472.U6 L67 2003
0060283157,Orphans
0060283157,Humorous Stories
0060283157,Brothers And Sisters
0385313632,PS3566.A647 H37 1999
0385313632,"Warshawski, V. I. (Fictitious character)--Fiction"
0385313632,813/.54
0385313632,Women detectives
0385313632,Private investigators
0385313632,Private investigators--Illinois--Chicago--Fiction
0385313632,"Warshawski, V. I. (Fictitious character)"
0385313632,Women detectives--Illinois--Chicago--Fiction
0385313632,Traffic accident victims--Illinois--Chicago--Fiction
0385313632,Traffic accident victims
0670033049,Children of prostitutes
0670033049,Fathers and sons--Fiction
0670033049,Children of prostitutes--Fiction
0670033049,Sibling rivalry
0670033049,Fathers and sons
0670033049,813.5
0670033049,Brothers--Fiction
0670033049,PS3537.T3234 E3 2003
0670033049,Brothers
0670033049,Sibling rivalry--Fiction
0671463640,"Marie , 1875-1938"
0671463640,Queens
0671463640,Queens--Romania--Biography
1893554430,"Al-Aqsa Intifada, 2000-"
1893554430,"Intifada, 1987-"
1893554430,DS119.76 .M47178 2002
1893554430,Politics and government
1893554430,956.04
1893554430,Arab-Israeli conflict--Peace
1893554430,Arab-Israeli conflict--1993---Peace
0458811807,Canadian fiction
0458811807,Canadian fiction--20th century
0458811807,PS8576.U84 D35 1987
0458811807,PR9199.3.M84 D36 1987
0458811807,C813/.54
0670200344,General
0670200344,Children's Fiction
0836192141,BT736.15 .W46 2002
0836192141,Terrorism--Religious aspects--Christianity
0836192141,242/.4
0836192141,"September 11 Terrorist Attacks, 2001"
0525442936,Brothers And Sisters
0525442936,Fiction
0525442936,Elephants
0525947760,African American women
0525947760,Sisters--Fiction
0525947760,Sisters
0525947760,Holidays
0525947760,Holidays--Fiction
0525947760,813/.54
0525947760,African American women--Fiction
0525947760,PS3554.I319 N38 2003
0525938575,Feminists--United States--Biography
0525938575,Women's rights
0525938575,Women--Social conditions
0525938575,Feminism
0525938575,Women--United States--Social conditions
0525938575,"Ireland, Patricia"
0525938575,Women's rights--United States
0525938575,305.42/092
0525938575,Feminism--United States
0525938575,HQ1413.I74 A3 1996
0525938575,Feminists
0553378619,Anorexia nervosa--Fiction
0553378619,Young women--United States--Fiction
0553378619,Young women--Fiction
0553378619,Anorexia nervosa--Patients--United States--Fiction
0553378619,Anorexia nervosa--Patients
0553378619,PS3557.R274 P37 1995
0553378619,Young women
0553378619,813/.54
0192853015,Games--Great Britain
0192853015,GR475 .O68 1993
0192853015,Children--Great Britain--Folklore
0192853015,Children--Social life and customs
0192853015,Children
0192853015,Games
0192853015,398/.088054
0192853015,Children--Great Britain--Social life and customs
