_id,key,value
0439455235,dimensions,"Height: 8 Inches, Length: 8 Inches, Weight: 0.18 Pounds, Width: 0.25 Inches"
0439455235,isbn13,9780439455237
0439455235,msrp,3.99
0439455235,isbn,0439455235
0439455235,isbn10,0439455235
0439583969,dimensions,"Height: 7 Inches, Length: 4.25 Inches, Weight: 0.35 Pounds, Width: 0.75 Inches"
0439583969,isbn13,9780439583961
0439583969,msrp,5.99
0439583969,isbn,0439583969
0439583969,isbn10,0439583969
0440064163,edition,First Edition
0440064163,dimensions,Weight: 1.24 Pounds
0440064163,isbn13,9780440064169
0440064163,msrp,26.6
0440064163,isbn,0440064163
0440064163,isbn10,0440064163
0440065569,edition,First Edition
0440065569,isbn13,9780440065562
0440065569,msrp,0.00
0440065569,isbn,0440065569
0440065569,isbn10,0440065569
0440078288,edition,1st
0440078288,dimensions,Weight: 3 Pounds
0440078288,isbn13,9780440078289
0440078288,msrp,0.00
0440078288,isbn,0440078288
0440078288,isbn10,0440078288
0440106079,edition,Reissue
0440106079,dimensions,"Height: 6.9 Inches, Length: 4.19 Inches, Weight: 0.35 Pounds, Width: 0.69 Inches"
0440106079,isbn13,9780440106074
0440106079,msrp,7.99
0440106079,isbn,0440106079
0440106079,isbn10,0440106079
0440139244,dimensions,"Height: 6.75 Inches, Length: 4.25 Inches, Weight: 0.35 Pounds, Width: 0.75 Inches"
0440139244,isbn13,9780440139249
0440139244,msrp,5.99
0440139244,isbn,0440139244
0440139244,isbn10,0440139244
0440176484,dimensions,"Height: 6.86 Inches, Length: 4.16 Inches, Weight: 0.48 Pounds, Width: 1.21 Inches"
0440176484,isbn13,9780440176480
0440176484,msrp,7.99
0440176484,isbn,0440176484
0440176484,isbn10,0440176484
0440180694,edition,Reprint
0440180694,dimensions,Weight: 0.25 Pounds
0440180694,isbn13,9780440180692
0440180694,msrp,3.5
0440180694,isbn,0440180694
0440180694,isbn10,0440180694
0440188415,edition,Reissue
0440188415,dimensions,"Height: 6.93 Inches, Length: 4.21 Inches, Weight: 0.34 Pounds, Width: 0.79 Inches"
0440188415,isbn13,9780440188414
0440188415,msrp,7.99
0440188415,isbn,0440188415
0440188415,isbn10,0440188415
0440205573,edition,Reissue
0440205573,dimensions,"Height: 6.87 Inches, Length: 4.15 Inches, Weight: 0.51 Pounds, Width: 1.29 Inches"
0440205573,isbn13,9780440205579
0440205573,msrp,7.99
0440205573,isbn,0440205573
0440205573,isbn10,0440205573
0440205999,dimensions,"Height: 7 Inches, Length: 4.25 Inches, Weight: 0.59965735264 Pounds, Width: 1.25 Inches"
0440205999,isbn13,9780440205999
0440205999,msrp,6.99
0440205999,isbn,0440205999
0440205999,isbn10,0440205999
0440207096,dimensions,"Height: 1.1 Inches, Length: 6.7 Inches, Weight: 0.45 Pounds, Width: 4.2 Inches"
0440207096,isbn13,9780440207092
0440207096,msrp,4.5
0440207096,isbn,0440207096
0440207096,isbn10,0440207096
0440208033,dimensions,"Height: 6.88 Inches, Length: 4.14 Inches, Weight: 0.4850169764 Pounds, Width: 1.12 Inches"
0440208033,isbn13,9780440208037
0440208033,msrp,7.99
0440208033,isbn,0440208033
0440208033,isbn10,0440208033
0440208939,edition,Reprint
0440208939,dimensions,"Height: 6.86 Inches, Length: 4.21 Inches, Weight: 0.45 Pounds, Width: 1.1 Inches"
0440208939,isbn13,9780440208938
0440208939,msrp,7.2
0440208939,isbn,0440208939
0440208939,isbn10,0440208939
0440209994,edition,1
0440209994,dimensions,"Height: 6.75 inches, Length: 4.25 inches, Weight: 0.24912235606 Pounds, Width: 0.75 inches"
0440209994,isbn13,9780440209997
0440209994,msrp,5.99
0440209994,isbn,0440209994
0440209994,isbn10,0440209994
0440210569,edition,1st
0440210569,dimensions,"Height: 7.25 Inches, Length: 4.5 Inches, Weight: 0.25 Pounds, Width: 0.75 Inches"
0440210569,isbn13,9780440210566
0440210569,msrp,4.5
0440210569,isbn,0440210569
0440210569,isbn10,0440210569
0440212707,dimensions,"Height: 7 Inches, Length: 4.25 Inches, Weight: 0.3 Pounds, Width: 0.5 Inches"
0440212707,isbn13,9780440212706
0440212707,msrp,5.99
0440212707,isbn,0440212707
0440212707,isbn10,0440212707
0440213932,dimensions,"Height: 6.75 Inches, Length: 4.25 Inches, Weight: 0.24912235606 Pounds, Width: 0.5 Inches"
0440213932,isbn13,9780440213932
0440213932,msrp,0.00
0440213932,isbn,0440213932
0440213932,isbn10,0440213932
0440216885,edition,Illustrated
0440216885,dimensions,"Height: 6.88 Inches, Length: 4.25 Inches, Weight: 0.661386786 Pounds, Width: 1 Inches"
0440216885,isbn13,9780440216889
0440216885,msrp,187.22
0440216885,isbn,0440216885
0440216885,isbn10,0440216885
044021789X,dimensions,"Height: 7 Inches, Length: 4.25 Inches, Weight: 0.55 Pounds, Width: 1 Inches"
044021789X,isbn13,9780440217893
044021789X,msrp,0.00
044021789X,isbn,044021789X
044021789X,isbn10,044021789X
0440218004,edition,1
0440218004,dimensions,"Height: 6.9 Inches, Length: 4.3 Inches, Weight: 0.39 Pounds, Width: 0.77 Inches"
0440218004,isbn13,9780440218005
0440218004,msrp,7.99
0440218004,isbn,0440218004
0440218004,isbn10,0440218004
0440218659,edition,~
0440218659,dimensions,"Height: 6.9 Inches, Length: 4.2 Inches, Weight: 0.43 Pounds, Width: 1 Inches"
0440218659,isbn13,9780440218654
0440218659,msrp,8.99
0440218659,isbn,0440218659
0440218659,isbn10,0440218659
0440218780,edition,1
0440218780,dimensions,"Height: 6.75 Inches, Length: 4 Inches, Weight: 0.45 Pounds, Width: 1.25 Inches"
0440218780,isbn13,9780440218784
0440218780,msrp,1.99
0440218780,isbn,0440218780
0440218780,isbn10,0440218780
0440220688,edition,Reprint
0440220688,dimensions,"Height: 6.77 Inches, Length: 4.18 Inches, Weight: 0.52 Pounds, Width: 1.14 Inches"
0440220688,isbn13,9780440220688
0440220688,msrp,8.99
0440220688,isbn,0440220688
0440220688,isbn10,0440220688
0440220696,dimensions,"Height: 6.9 Inches, Length: 4.11 Inches, Weight: 0.57 Pounds, Width: 1.2 Inches"
0440220696,isbn13,9780440220695
0440220696,msrp,7.99
0440220696,isbn,0440220696
0440220696,isbn10,0440220696
0440220726,edition,1
0440220726,dimensions,"Height: 6.8 Inches, Length: 4.2 Inches, Weight: 0.4 Pounds, Width: 1.1 Inches"
0440220726,isbn13,9780440220725
0440220726,msrp,1.99
0440220726,isbn,0440220726
0440220726,isbn10,0440220726
0440220874,edition,"Reissue, Bilingual"
0440220874,dimensions,"Height: 6.87 Inches, Length: 4.17 Inches, Weight: 0.50044933474 Pounds, Width: 1.25 Inches"
0440220874,isbn13,9780440220879
0440220874,msrp,0.06
0440220874,isbn,0440220874
0440220874,isbn10,0440220874
0440221471,edition,Reprint
0440221471,dimensions,"Height: 6.9 Inches, Length: 4.18 Inches, Weight: 0.6 Pounds, Width: 1.17 Inches"
0440221471,isbn13,9780440221470
0440221471,msrp,7.99
0440221471,isbn,0440221471
0440221471,isbn10,0440221471
0440221501,dimensions,"Height: 6.85 Inches, Length: 4.19 Inches, Weight: 0.50044933474 Pounds, Width: 1.21 Inches"
0440221501,isbn13,9780440221500
0440221501,msrp,7.99
0440221501,isbn,0440221501
0440221501,isbn10,0440221501
0440222303,edition,1st
0440222303,dimensions,"Height: 6.75 Inches, Length: 4.25 Inches, Weight: 0.25 Pounds, Width: 0.75 Inches"
0440222303,isbn13,9780440222309
0440222303,msrp,1.99
0440222303,isbn,0440222303
0440222303,isbn10,0440222303
0440222346,edition,1st
0440222346,dimensions,"Height: 7.25 Inches, Length: 4 Inches, Weight: 0.2 Pounds, Width: 0.75 Inches"
0440222346,isbn13,9780440222347
0440222346,msrp,5.5
0440222346,isbn,0440222346
0440222346,isbn10,0440222346
0440222419,dimensions,"Height: 7.25 Inches, Length: 4.25 Inches, Weight: 0.45 Pounds, Width: 1 Inches"
0440222419,isbn13,9780440222415
0440222419,msrp,5.99
0440222419,isbn,0440222419
0440222419,isbn10,0440222419
0440222699,dimensions,"Height: 6.9 Inches, Length: 4.25 Inches, Weight: 0.39903669422 Pounds, Width: 0.8 Inches"
0440222699,isbn13,9780440222699
0440222699,msrp,7.99
0440222699,isbn,0440222699
0440222699,isbn10,0440222699
0440223806,edition,First Edition
0440223806,dimensions,Weight: 0.45 Pounds
0440223806,isbn13,9780440223801
0440223806,msrp,7.99
0440223806,isbn,0440223806
0440223806,isbn10,0440223806
0440224047,edition,1
0440224047,dimensions,"Height: 6.85 Inches, Length: 4.17 Inches, Weight: 0.45 Pounds, Width: 1.03 Inches"
0440224047,isbn13,9780440224044
0440224047,msrp,7.99
0440224047,isbn,0440224047
0440224047,isbn10,0440224047
0440224055,edition,1st ptg.
0440224055,dimensions,"Height: 6.9 Inches, Length: 4.2 Inches, Weight: 0.5 Pounds, Width: 1.2 Inches"
0440224055,isbn13,9780440224051
0440224055,msrp,7.99
0440224055,isbn,0440224055
0440224055,isbn10,0440224055
0440224659,edition,Reissue
0440224659,dimensions,"Height: 6.88 Inches, Length: 4.14 Inches, Weight: 0.47 Pounds, Width: 1.1 Inches"
0440224659,isbn13,9780440224655
0440224659,msrp,7.99
0440224659,isbn,0440224659
0440224659,isbn10,0440224659
0440224780,edition,Reprint
0440224780,dimensions,"Height: 6.88 Inches, Length: 4.14 Inches, Weight: 0.51 Pounds, Width: 1.29 Inches"
0440224780,isbn13,9780440224785
0440224780,msrp,7.99
0440224780,isbn,0440224780
0440224780,isbn10,0440224780
0440225116,edition,Reprint
0440225116,dimensions,"Height: 6.9 Inches, Length: 4.15 Inches, Weight: 0.44 Pounds, Width: 1.15 Inches"
0440225116,isbn13,9780440225119
0440225116,msrp,7.99
0440225116,isbn,0440225116
0440225116,isbn10,0440225116
0440225345,edition,Reprint
0440225345,dimensions,"Height: 6.87 Inches, Length: 4.2 Inches, Weight: 0.58 Pounds, Width: 1.13 Inches"
0440225345,isbn13,9780440225348
0440225345,msrp,7.99
0440225345,isbn,0440225345
0440225345,isbn10,0440225345
0440226139,edition,First Edition
0440226139,dimensions,4.26 (w) x 6.90 (h) x 1.08 (d)
0440226139,isbn13,9780440226130
0440226139,msrp,7.5
0440226139,isbn,0440226139
0440226139,isbn10,0440226139
0440228042,edition,Reprint
0440228042,dimensions,"Height: 6.85 Inches, Length: 4.18 Inches, Weight: 0.3 Pounds, Width: 0.72 Inches"
0440228042,isbn13,9780440228042
0440228042,msrp,0.00
0440228042,isbn,0440228042
0440228042,isbn10,0440228042
044022862X,dimensions,"Height: 6.89 Inches, Length: 4.18 Inches, Weight: 0.18 Pounds, Width: 0.43 Inches"
044022862X,isbn13,9780440228622
044022862X,msrp,10
044022862X,isbn,044022862X
044022862X,isbn10,044022862X
0440235014,edition,Reprint
0440235014,dimensions,"Height: 6.88 Inches, Length: 4.24 Inches, Weight: 0.45 Pounds, Width: 0.88 Inches"
0440235014,isbn13,9780440235019
0440235014,msrp,7.99
0440235014,isbn,0440235014
0440235014,isbn10,0440235014
0440235464,edition,1st
0440235464,dimensions,"Height: 6.87 Inches, Length: 4.18 Inches, Width: 1.01 Inches"
0440235464,isbn13,9780440235460
0440235464,msrp,6.5
0440235464,isbn,0440235464
0440235464,isbn10,0440235464
0440236339,edition,Reprint
0440236339,dimensions,"Height: 6.86 Inches, Length: 4.15 Inches, Weight: 0.3 Pounds, Width: 0.68 Inches"
0440236339,isbn13,9780440236337
0440236339,msrp,1.99
0440236339,isbn,0440236339
0440236339,isbn10,0440236339
0440236479,edition,Reissue
0440236479,dimensions,"Height: 6.86 Inches, Length: 4.19 Inches, Weight: 0.28439631798 Pounds, Width: 0.4 Inches"
0440236479,isbn13,9780440236474
0440236479,msrp,7.99
0440236479,isbn,0440236479
0440236479,isbn10,0440236479
044023669X,edition,Mass Market Paperback First Edition
044023669X,dimensions,"Height: 6.8 Inches, Length: 4.2 Inches, Weight: 0.47 Pounds, Width: 1.1 Inches"
044023669X,isbn13,9780440236696
044023669X,msrp,7.99
044023669X,isbn,044023669X
044023669X,isbn10,044023669X
0440236738,edition,Reissue
0440236738,dimensions,"Height: 6.88 Inches, Length: 4.18 Inches, Weight: 0.44 Pounds, Width: 1.16 Inches"
0440236738,isbn13,9780440236733
0440236738,msrp,7.99
0440236738,isbn,0440236738
0440236738,isbn10,0440236738
0440236800,edition,a
0440236800,dimensions,"Height: 6.89 Inches, Length: 4.17 Inches, Weight: 0.45 Pounds, Width: 1.06 Inches"
0440236800,isbn13,9780440236801
0440236800,msrp,4.99
0440236800,isbn,0440236800
0440236800,isbn10,0440236800
0440236991,edition,Reprint
0440236991,dimensions,"Height: 6.85 Inches, Length: 4.19 Inches, Weight: 0.28 Pounds, Width: 0.68 Inches"
0440236991,isbn13,9780440236993
0440236991,msrp,8.99
0440236991,isbn,0440236991
0440236991,isbn10,0440236991
0440237688,edition,Reprint edition
0440237688,dimensions,"Height: 6.84 Inches, Length: 4.25 Inches, Weight: 0.25 Pounds, Width: 0.55 Inches"
0440237688,isbn13,9780440237686
0440237688,msrp,6.58
0440237688,isbn,0440237688
0440237688,isbn10,0440237688
0440240808,edition,1st ptg.
0440240808,dimensions,"Height: 6.86 Inches, Length: 4.14 Inches, Weight: 0.49 Pounds, Width: 1.18 Inches"
0440240808,isbn13,9780440240808
0440240808,msrp,6.99
0440240808,isbn,0440240808
0440240808,isbn10,0440240808
0440241057,edition,Reprint
0440241057,dimensions,"Height: 6.79 Inches, Length: 4.21 Inches, Weight: 0.55 Pounds, Width: 0.82 Inches"
0440241057,isbn13,9780440241058
0440241057,msrp,7.99
0440241057,isbn,0440241057
0440241057,isbn10,0440241057
0440241227,dimensions,"Height: 6.95 Inches, Length: 4.2 Inches, Weight: 0.53 Pounds, Width: 0.75 Inches"
0440241227,isbn13,9780440241225
0440241227,msrp,1.99
0440241227,isbn,0440241227
0440241227,isbn10,0440241227
044024126X,dimensions,"Height: 6.87 Inches, Length: 4.16 Inches, Weight: 0.41 Pounds, Width: 0.91 Inches"
044024126X,isbn13,9780440241263
044024126X,msrp,6.77
044024126X,isbn,044024126X
044024126X,isbn10,044024126X
0440241561,edition,1
0440241561,dimensions,"Height: 6.88 Inches, Length: 4.18 Inches, Weight: 0.35 Pounds, Width: 0.84 Inches"
0440241561,isbn13,9780440241560
0440241561,msrp,0.00
0440241561,isbn,0440241561
0440241561,isbn10,0440241561
0440328810,dimensions,"Height: 6.75 Inches, Length: 4.25 Inches, Weight: 0.25 Pounds, Width: 0.75 Inches"
0440328810,isbn13,9780440328810
0440328810,msrp,6.99
0440328810,isbn,0440328810
0440328810,isbn10,0440328810
0440343690,edition,Reissue
0440343690,dimensions,"Height: 6.9 Inches, Length: 4.2 Inches, Weight: 0.2 Pounds, Width: 0.4 Inches"
0440343690,isbn13,9780440343691
0440343690,msrp,19.08
0440343690,isbn,0440343690
0440343690,isbn10,0440343690
044039077X,edition,Reprint
044039077X,dimensions,"Height: 6.75 Inches, Length: 4.25 Inches, Weight: 0.38801358112 Pounds, Width: 1.25 Inches"
044039077X,isbn13,9780440390770
044039077X,msrp,2.38
044039077X,isbn,044039077X
044039077X,isbn10,044039077X
0440402034,isbn13,9780440402039
0440402034,msrp,2.95
0440402034,isbn,0440402034
0440402034,isbn10,0440402034
0440407591,edition,Reissue
0440407591,dimensions,"Height: 7.69 Inches, Length: 5.19 Inches, Weight: 0.27 Pounds, Width: 0.44 Inches"
0440407591,isbn13,9780440407591
0440407591,msrp,6.99
0440407591,isbn,0440407591
0440407591,isbn10,0440407591
0440407923,edition,Reissue
0440407923,dimensions,"Height: 7.63 Inches, Length: 5.25 Inches, Weight: 0.18 Pounds, Width: 0.32 Inches"
0440407923,isbn13,9780440407928
0440407923,msrp,4.99
0440407923,isbn,0440407923
0440407923,isbn10,0440407923
0440409101,edition,Media Tie In
0440409101,dimensions,"Height: 6.75 Inches, Length: 4.25 Inches, Width: 0.25 Inches"
0440409101,isbn13,9780440409106
0440409101,msrp,3.99
0440409101,isbn,0440409101
0440409101,isbn10,0440409101
0440409233,dimensions,"Height: 7.63 Inches, Length: 5.19 Inches, Weight: 0.32 Pounds, Width: 0.48 Inches"
0440409233,isbn13,9780440409236
0440409233,msrp,6.99
0440409233,isbn,0440409233
0440409233,isbn10,0440409233
0440409411,edition,Illustrated
0440409411,dimensions,"Height: 7.69 Inches, Length: 5.25 Inches, Weight: 0.3 Pounds, Width: 0.5 Inches"
0440409411,isbn13,9780440409410
0440409411,msrp,6.99
0440409411,isbn,0440409411
0440409411,isbn10,0440409411
0440411394,edition,Reprint
0440411394,dimensions,"Height: 7.62 Inches, Length: 5.26 Inches, Weight: 0.42 Pounds, Width: 0.76 Inches"
0440411394,isbn13,9780440411390
0440411394,msrp,6.99
0440411394,isbn,0440411394
0440411394,isbn10,0440411394
0440411467,edition,Reprint
0440411467,dimensions,"Height: 7.66 Inches, Length: 5.39 Inches, Weight: 0.15 Pounds, Width: 0.34 Inches"
0440411467,isbn13,9780440411468
0440411467,msrp,4.99
0440411467,isbn,0440411467
0440411467,isbn10,0440411467
0440412420,edition,59714th
0440412420,dimensions,"Height: 7.69 Inches, Length: 5.25 Inches, Weight: 0.1984160358 Pounds, Width: 0.32 Inches"
0440412420,isbn13,9780440412427
0440412420,msrp,6.99
0440412420,isbn,0440412420
0440412420,isbn10,0440412420
0440412676,edition,Illustrated
0440412676,dimensions,"Height: 8.56 Inches, Length: 5.75 Inches, Weight: 0.88625829324 Pounds, Width: 1.05 Inches"
0440412676,isbn13,9780440412670
0440412676,msrp,6.99
0440412676,isbn,0440412676
0440412676,isbn10,0440412676
0440413028,edition,Illustrated
0440413028,dimensions,"Height: 7.59 Inches, Length: 5.15 Inches, Weight: 0.12345886672 Pounds, Width: 0.23 Inches"
0440413028,isbn13,9780440413028
0440413028,msrp,5.99
0440413028,isbn,0440413028
0440413028,isbn10,0440413028
0440413508,dimensions,"Height: 7.75 Inches, Length: 5.25 Inches, Weight: 0.25 Pounds, Width: 0.5 Inches"
0440413508,isbn13,9780440413509
0440413508,msrp,1.99
0440413508,isbn,0440413508
0440413508,isbn10,0440413508
0440413869,edition,First Edition Thus
0440413869,dimensions,"Height: 7.69 Inches, Length: 5.25 Inches, Weight: 0.25 Pounds, Width: 0.29 Inches"
0440413869,isbn13,9780440413868
0440413869,msrp,5.99
0440413869,isbn,0440413869
0440413869,isbn10,0440413869
0440416361,dimensions,"Height: 9.25 Inches, Length: 8.25 Inches, Weight: 0.86 Pounds, Width: 0.25 Inches"
0440416361,isbn13,9780440416364
0440416361,msrp,9.95
0440416361,isbn,0440416361
0440416361,isbn10,0440416361
0440416507,dimensions,"Height: 7.69 Inches, Length: 5.19 Inches, Weight: 0.16314207388 Pounds, Width: 0.26 Inches"
0440416507,isbn13,9780440416500
0440416507,msrp,5.99
0440416507,isbn,0440416507
0440416507,isbn10,0440416507
0440416620,edition,Illustrated
0440416620,dimensions,"Height: 7.63 Inches, Length: 5.25 Inches, Weight: 0 Pounds, Width: 0.24 Inches"
0440416620,isbn13,9780440416623
0440416620,msrp,5.99
0440416620,isbn,0440416620
0440416620,isbn10,0440416620
044041668X,edition,English Language
044041668X,dimensions,"Height: 6.75 Inches, Length: 4.25 Inches, Weight: 0.44974301448 Pounds, Width: 0.73 Inches"
044041668X,isbn13,9780440416685
044041668X,msrp,7.99
044041668X,isbn,044041668X
044041668X,isbn10,044041668X
0440445450,edition,1
0440445450,dimensions,"Height: 7.25 Inches, Length: 4 Inches, Weight: 0.3 Pounds, Width: 0.5 Inches"
0440445450,isbn13,9780440445456
0440445450,msrp,5.99
0440445450,isbn,0440445450
0440445450,isbn10,0440445450
0440495717,edition,"(1st,1926); Reprint"
0440495717,dimensions,"Height: 7.5 Inches, Length: 0.4 Inches, Weight: 0.3 Pounds, Width: 5.1 Inches"
0440495717,isbn13,9780440495710
0440495717,msrp,0.75
0440495717,isbn,0440495717
0440495717,isbn10,0440495717
0440498058,edition,Later Printing
0440498058,dimensions,Weight: 0.35 Pounds
0440498058,isbn13,9780440498056
0440498058,msrp,6.5
0440498058,isbn,0440498058
0440498058,isbn10,0440498058
0440503647,edition,1
0440503647,dimensions,"Height: 8 Inches, Length: 5.25 Inches, Weight: 0.45 Pounds, Width: 0.5 Inches"
0440503647,isbn13,9780440503644
0440503647,msrp,13.95
0440503647,isbn,0440503647
0440503647,isbn10,0440503647
0440506115,edition,Reprint
0440506115,dimensions,"Height: 8.47 Inches, Length: 6.52 Inches, Weight: 317.5 Grams, Width: 0.41 Inches"
0440506115,isbn13,9780440506119
0440506115,msrp,16
0440506115,isbn,0440506115
0440506115,isbn10,0440506115
0440506123,edition,1
0440506123,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 1.60055602212 Pounds, Width: 1.25 Inches"
0440506123,isbn13,9780440506126
0440506123,msrp,27
0440506123,isbn,0440506123
0440506123,isbn10,0440506123
0440506301,edition,1st Printing
0440506301,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 1 Pounds, Width: 0.75 Inches"
0440506301,isbn13,9780440506300
0440506301,msrp,13.95
0440506301,isbn,0440506301
0440506301,isbn10,0440506301
0440508290,dimensions,"Height: 7 Inches, Length: 4.75 Inches, Weight: 0.44974301448 Pounds, Width: 0.25 Inches"
